code_commune;annee;prix_m2;surface_reelle_bati;nb_ventes
86091;2025;161.42857142857142;70.0;13
86092;2025;1687.9433929814002;85.42105263157895;56
86093;2025;;;7
86094;2025;1241.552511415525;127.33333333333331;13
86095;2025;2398.17631939828;94.48;81
86096;2025;1293.4640522875818;42.0;22
86097;2025;1082.8025477707006;157.0;11
86098;2025;1226.027397260274;146.0;1
86099;2025;;;6
86100;2025;3451.552128693268;140.68421052631578;66
86102;2025;1078.6351362408968;171.5;15
86103;2025;2320.0582471268426;69.52173913043478;36
86104;2025;1139.610413916011;113.25;47
86106;2025;;;16
86107;2025;1335.1505825632785;97.2;25
86108;2025;;;6
86109;2025;2126.2997287522603;95.5;8
86110;2025;1035.7474226804125;194.0;10
86111;2025;1277.3865414710483;197.0;54
86112;2025;1068.177524972435;115.47826086956522;41
86113;2025;1847.0756968984847;108.79166666666669;79
86114;2025;1802.208429118774;83.4;12
86115;2025;2384.63738439726;97.54545454545456;169
86116;2025;1418.019275806161;112.25;15
86117;2025;11842.105263157897;76.0;21
86118;2025;3594.8531475245186;69.25;31
86119;2025;;;2
86120;2025;1018.00032551912;96.72727272727272;52
86121;2025;1610.2752057613168;78.33333333333333;9
86123;2025;1442.9959132705042;94.875;73
86124;2025;1770.892823148677;114.0;149
86125;2025;1222.7777777777778;90.0;61
86126;2025;992.198531861082;99.0;23
86127;2025;1981.4814814814813;108.0;7
86128;2025;1434.8147173735565;297.9230769230769;48
86129;2025;1307.75379696243;105.5;19
86130;2025;793.6507936507936;63.0;22
86131;2025;1309.2652562379967;95.4;16
86132;2025;662.5911625911626;64.66666666666667;30
86133;2025;1988.4857259384376;135.9090909090909;63
86134;2025;2154.3330087633885;118.0;9
86135;2025;2226.027397260274;79.0;11
86136;2025;1228.107832894805;190.33333333333331;29
86137;2025;1407.47916296489;229.1509433962264;138
86138;2025;734.4896933132227;97.55555555555556;36
86139;2025;1049.3879406966478;582.8823529411765;48
86140;2025;1343.75222539962;95.3846153846154;75
86141;2025;1242.0125031257814;89.2;12
86143;2025;320.0;50.0;34
86144;2025;487.8048780487805;287.0;8
86145;2025;1476.3142595301324;95.5;28
86147;2025;1388.888888888889;82.5;11
86148;2025;1095.2380952380952;105.0;7
86149;2025;1107.6007326007325;107.0;9
86150;2025;1744.186046511628;86.0;15
86151;2025;83.33333333333333;90.0;24
86152;2025;1150.3918429464045;101.125;21
86153;2025;1140.5092014180736;88.83333333333333;19
86154;2025;;;10
86156;2025;725.3594925137467;126.0;7
86157;2025;3068.830496351401;172.66666666666666;158
86158;2025;1705.913703581365;186.31372549019608;146
86159;2025;1929.2840449199125;102.36363636363636;31
86160;2025;1371.6712874512243;108.6923076923077;31
86161;2025;758.8791261021553;112.71428571428572;137
86162;2025;1010.0544922913344;79.0;25
86163;2025;2223.070361665801;166.1818181818182;56
86164;2025;418.7256731105387;142.33333333333334;10
86165;2025;1121.1597144469988;115.71428571428572;124
86167;2025;2186.1627906976746;83.8;11
86169;2025;1819.4444444444443;72.0;4
86170;2025;376.1234071093226;59.0;44
86171;2025;1864.7104099045428;101.16666666666669;52
86172;2025;543.2098765432099;81.0;3
86173;2025;959.9419338237694;128.0;69
86174;2025;1545.7327833602162;121.8409090909091;111
86175;2025;360.7353988603989;149.0;12
86176;2025;;;4
86177;2025;2310.1430108616246;105.54545454545456;107
86178;2025;1801.5970816099316;132.625;53
86180;2025;6889.657878663049;84.25;13
86181;2025;;;2
86182;2025;1686.390736634639;169.0;35
86183;2025;1237.3203361179794;102.33333333333331;35
86184;2025;985.437059795808;3292.0;61
86186;2025;819.9486301369863;113.0;9
86187;2025;1880.1492537313436;117.0;38
86189;2025;939.8782467532468;84.71428571428571;29
86190;2025;625.0167241972688;120.16666666666669;33
86191;2025;505.7770358732653;82.5;10
86193;2025;904.6241326277734;71.0;35
86194;2025;6054.561224423512;82.17795275590551;1585
86195;2025;1670.9961685823755;75.0;4
86196;2025;273.6217032094058;1693.5;8
86197;2025;1310.1664417453892;128.0;10
86198;2025;1384.0579710144928;138.0;2
86200;2025;1252.1410402476831;176.25;26
86201;2025;1107.142857142857;112.0;7
86202;2025;905.0646771346924;113.0;15
86203;2025;1088.5020962415206;107.42857142857144;107
86204;2025;3864.160652173328;54.21428571428572;37
86205;2025;1019.7297637003518;187.33333333333331;7
86206;2025;965.7738095238096;92.66666666666669;10
86207;2025;2260.0534932029373;51.18181818181818;86
86209;2025;1938.7778877567912;89.42857142857143;30
86210;2025;32711.343121027727;56.4;75
86211;2025;868.2857065151928;78.36363636363636;62
86213;2025;1290.0066858874995;87.77777777777777;39
86214;2025;2535.9493849123965;93.75;71
86217;2025;932.764163372859;109.0;19
86218;2025;;;1
86221;2025;2183.950251022393;250.2;50
86222;2025;2071.767732644616;99.3076923076923;70
86223;2025;855.8747965550945;76.7;26
86224;2025;1573.661767030188;94.8;54
86225;2025;1158.9304257528556;89.66666666666667;28
86226;2025;1507.4560785324206;104.3529411764706;50
86227;2025;1707.5213675213674;117.0;21
86228;2025;;;7
86229;2025;1463.5092502684097;90.75;19
86233;2025;1156.7160737903966;99.8181818181818;175
86234;2025;391.6522281774282;114.0;20
86235;2025;642.9093355352348;175.5;28
86236;2025;1435.380345216411;119.33333333333331;38
86237;2025;793.146681749623;109.5;22
86241;2025;1039.233427391322;61.0;77
86242;2025;1532.302231780029;70.2;18
86244;2025;603.2936805629979;127.66666666666669;28
86245;2025;785.2945834653152;131.7;50
86246;2025;1072.950071797822;1532.9;29
86247;2025;1069.1687841144362;137.5;35
86248;2025;814.8767000461531;128.875;37
86249;2025;;;8
86252;2025;5494.0369036903685;61.5;14
86253;2025;2252.388427852281;105.25;43
86254;2025;;;2
86255;2025;1080.0902542933502;96.55555555555556;50
86256;2025;2720.9494949494947;86.0;23
86257;2025;1698.7991856634253;56.0;11
86258;2025;1360.042893113348;86.85714285714286;42
86260;2025;1198.4126984126983;106.66666666666669;21
86261;2025;2040.4810606060605;132.57142857142858;38
86262;2025;1535.7706093189963;73.0;11
86263;2025;1877.8944629827824;124.3157894736842;55
86264;2025;3051.1572357917807;153.71428571428572;36
86265;2025;1920.8108108108108;117.5;11
86266;2025;800.0;52.5;24
86268;2025;1991.841491841492;116.0;9
86269;2025;1000.0;110.0;27
86270;2025;1060.6060606060605;99.0;2
86271;2025;1208.4153585899116;91.0;96
86272;2025;1459.0116234428258;115.41176470588236;94
86273;2025;905.8431679242582;84.3;60
86274;2025;1217.1990042378875;109.57142857142856;18
86275;2025;1375.7575757575758;85.0;16
86276;2025;529.3531765229878;77.25;25
86279;2025;1632.8086513479773;100.0;24
86280;2025;2048.196248196248;75.2;36
86281;2025;1731.7568997124424;105.47058823529412;219
86284;2025;1374.0396166504545;120.16666666666669;25
86285;2025;1432.5817480579385;98.14285714285714;18
86286;2025;636.3139825218477;125.0;23
86287;2025;1308.3683964469376;87.0;25
86288;2025;1243.1182406768803;88.91666666666667;97
86289;2025;1042.5444385742946;159.25;34
86290;2025;1695.4498582015822;92.75;11
86291;2025;1820.8333333333333;180.0;7
86292;2025;1878.104751484929;93.42857142857144;17
86293;2025;1581.5229725007312;96.66666666666669;75
86294;2025;1638.7216095870876;107.25;55
86295;2025;1144.4160997732426;109.5;16
86296;2025;574.3243243243244;148.0;5
86297;2025;2612.845347300459;118.13793103448276;193
86298;2025;1672.3459828395726;93.5;46
86299;2025;;;9
86300;2025;1799.5098039215686;166.5;7
87001;2025;2319.0192134809595;82.82857142857142;78
87002;2025;2967.1713184831024;131.61363636363637;208
87003;2025;697.4060490020778;117.46666666666668;88
87005;2025;2884.970767437981;98.66666666666669;44
87006;2025;439.0243902439024;82.0;15
87007;2025;654.3624161073825;298.0;7
87008;2025;1658.6206896551723;87.0;7
87009;2025;873.6692360898181;119.0;31
87011;2025;903.7869121408636;102.82857142857142;71
87012;2025;462.3414936675806;111.33333333333331;38
87013;2025;1773.1058685109113;74.63636363636364;69
87014;2025;1280.191880706237;95.4375;98
87015;2025;2332.8823821339947;164.0;55
87016;2025;778.0504908835904;108.0;10
87017;2025;396.83561289777646;254.0;29
87018;2025;3541.6666666666665;48.0;40
87019;2025;1969.8274617015115;145.4375;48
87020;2025;1469.942136899814;613.6875;50
87021;2025;2583.928191909159;88.45454545454545;29
87022;2025;1401.530612244898;98.0;2
87023;2025;;;63
87024;2025;1239.3895679661507;70.625;42
87025;2025;1757.0714550166604;157.0;8
87027;2025;1198.7776733651876;84.75;50
87028;2025;787.5528601190351;94.55555555555556;183
87029;2025;1500.496921932615;92.22222222222224;40
87030;2025;2949.3545183714004;55.0;28
87031;2025;1440.0373357228198;89.33333333333333;31
87032;2025;1102.6947453216685;148.64705882352942;52
87033;2025;1425.349396044685;84.42857142857143;24
87034;2025;1322.8518234492162;122.0;55
87035;2025;1482.6341676935904;102.14285714285714;40
87036;2025;1928.855512127204;117.125;48
87037;2025;1474.008509064003;116.25;33
87038;2025;2450.357618661966;287.53333333333336;33
87039;2025;3806.8838614148967;348.1578947368421;292
87040;2025;1662.0025456384674;87.58823529411765;78
87041;2025;1020.6245260670704;89.33333333333333;551
87042;2025;416.6666666666667;60.0;5
87043;2025;2891.9021739130435;92.0;11
87044;2025;;;11
87045;2025;1364.0;104.2;29
87046;2025;1183.6119665816582;112.14285714285714;82
87047;2025;1099.248665328029;94.1818181818182;126
87048;2025;1825.635989718036;107.83333333333331;83
87049;2025;1383.5981956116882;59.333333333333336;20
87050;2025;2715.9698337271;111.35849056603772;139
87051;2025;1303.4784731001546;102.0;32
87052;2025;1173.819873426615;149.0;19
87053;2025;891.3823529411765;118.75;22
87054;2025;961.3543181672542;128.3846153846154;77
87056;2025;1503.7878787878788;84.4;11
87057;2025;1380.75580018573;93.0;23
87058;2025;1275.719696969697;132.0;8
87059;2025;978.7272980402824;83.05555555555556;38
87060;2025;1126.2347980489735;76.5;49
87061;2025;1136.427243343046;136.83333333333334;216
87062;2025;1980.0487329434695;92.4;12
87063;2025;1866.0444501541624;139.5;24
87064;2025;2505.583291410639;80.11764705882354;182
87065;2025;2083.2900054910738;166.025;79
87066;2025;1928.8120589570524;176.5;41
87067;2025;1116.0020174408792;88.75;48
87068;2025;877.7389277389278;99.33333333333331;26
87069;2025;416.6666666666667;84.0;2
87070;2025;769.563100888402;77.33333333333333;20
87071;2025;1171.862851811538;113.5;12
87072;2025;841.3384313055366;75.0;9
87073;2025;1557.3628635158673;103.57142857142856;34
87074;2025;1470.1754385964912;57.0;4
87075;2025;4503.566258538252;333.9491525423729;117
87076;2025;649.7818358112476;134.75;21
87077;2025;855.8529945553539;105.5;13
87078;2025;1281.925059879024;125.33333333333331;38
87079;2025;1433.970812639227;93.75;15
87080;2025;1189.4012345679012;124.0;39
87081;2025;;;4
87082;2025;1404.4757437385242;99.63636363636364;95
87083;2025;693.5194805194806;47.6;28
87085;2025;3699.002715324301;86.14135625596944;2298
87086;2025;1598.3702243847438;111.55555555555556;41
87087;2025;1090.99524192914;70.33333333333333;107
87088;2025;1710.374347874348;62.75;25
87089;2025;1042.7789877570222;74.36363636363636;72
87090;2025;1561.3202591852591;82.0;28
87091;2025;1146.822487130249;107.66666666666669;74
87092;2025;982.054296903952;89.625;51
87093;2025;857.1428571428571;42.0;3
87094;2025;688.4057971014493;414.0;3
87095;2025;1791.0316781195995;94.16666666666669;31
87096;2025;1647.4983391277754;89.75;26
87097;2025;931.410584636391;85.5;33
87099;2025;1473.9147688060732;91.66666666666669;22
87100;2025;943.9507198228127;121.5;144
87101;2025;2833.333333333333;60.0;36
87103;2025;1108.200657110958;94.75;72
87104;2025;1318.7428740945118;104.875;34
87105;2025;1462.9014204345976;90.77777777777776;47
87106;2025;1542.114186015478;95.1304347826087;77
87107;2025;1848.8175063428776;98.83333333333331;31
87108;2025;579.7101449275362;69.0;53
87109;2025;2486.205651755652;98.33333333333331;37
87110;2025;1559.1027252722474;87.95;56
87111;2025;1001.8532940269744;146.91666666666666;111
87112;2025;928.8374913374912;152.0;12
87113;2025;3097.789570214717;116.78048780487804;75
87114;2025;2308.627716588364;124.33333333333331;151
87115;2025;;;54
87116;2025;9603.263095013195;76.07692307692308;49
87117;2025;3137.123077978011;111.75;86
87118;2025;1176.2134808959556;102.75;108
87119;2025;1068.9188575330895;104.44444444444444;13
87120;2025;1271.0943528926723;104.85714285714286;67
87121;2025;1532.4675324675325;119.0;76
87122;2025;1546.941067206763;191.83333333333331;56
87123;2025;821.963721653414;92.25;12
87124;2025;1235.750300120048;60.0;16
87125;2025;2023.67365669798;103.76315789473684;84
87126;2025;1727.0251714768965;102.0;135
87127;2025;1297.5045787545787;69.5;53
87128;2025;1115.1541009126538;101.6;278
87129;2025;1710.8001099239527;102.0909090909091;32
87130;2025;1078.2163742690057;64.66666666666667;20
87131;2025;661.0190555095278;74.5;17
87132;2025;;;3
87133;2025;1640.2298850574712;87.0;10
87134;2025;;;2
87135;2025;697.479674796748;282.0;28
87137;2025;600.0;100.0;2
87138;2025;766.6666666666666;60.0;20
87139;2025;682.5793321160963;95.9090909090909;95
87140;2025;1460.697365487809;134.44444444444446;58
87141;2025;365.6609195402298;84.0;68
87142;2025;887.9078769140897;93.8;25
87143;2025;3671.824608457904;115.78571428571428;26
87144;2025;1625.0;88.0;9
87145;2025;1302.7786235438728;135.0;36
87146;2025;1014.4898537012396;90.41666666666669;73
87148;2025;1000.0;40.0;36
87149;2025;364.07460753576623;88.3;51
87150;2025;1294.674454333545;89.8;19
87151;2025;1083.2796391752577;128.5;23
87152;2025;1549.5961571370694;102.15384615384616;41
87153;2025;1607.1418469089433;73.54545454545455;76
87154;2025;2118.0824363546603;124.0;181
87155;2025;689.6551724137931;87.0;8
87156;2025;2174.481196260529;120.15384615384616;58
87157;2025;974.6165761626288;105.2;18
87158;2025;1851.513479564005;90.89655172413794;124
87159;2025;;;13
87160;2025;850.6247318747319;102.75;37
87161;2025;2268.609849882732;149.5;89
87162;2025;1649.2785793562707;99.0;57
87163;2025;823.9817890980681;76.33333333333333;12
87164;2025;1569.389159363843;75.0;20
87165;2025;449.6487901769592;103.25;21
87166;2025;1602.2727272727273;88.0;39
87167;2025;1279.6233164983164;82.25;13
87168;2025;1109.0788189821924;113.0;147
87169;2025;1896.0705693664795;104.0;12
87170;2025;2176.017094017094;87.5;29
87172;2025;1291.6666666666667;72.0;5
87174;2025;1409.9936609203376;93.5;22
87176;2025;602.6785714285714;109.25;26
87177;2025;1585.460162377769;94.94444444444444;52
87178;2025;2012.483119975756;143.1904761904762;47
87179;2025;465.1162790697674;86.0;30
87180;2025;334.4939318958407;75.66666666666667;43
87181;2025;981.9444444444443;80.66666666666667;44
87182;2025;929.153849627576;124.8;44
87183;2025;1259.564393939394;125.0;32
87185;2025;1609.321573318635;93.21052631578948;65
87186;2025;6311.7319035899845;46.333333333333336;20
87187;2025;1550.3485154769098;211.0;173
87188;2025;1825.9064006864007;81.33333333333333;26
87189;2025;722.2222222222222;90.0;2
87190;2025;923.3982209344974;94.6;23
87191;2025;1462.9617975846438;94.36363636363636;51
87192;2025;1750.6479208118476;127.8;23
87193;2025;;;2
87194;2025;1945.5143807553447;152.33333333333334;32
87195;2025;1000.0;96.0;2
87197;2025;985.7142857142856;35.0;20
87198;2025;890.0656814449917;96.0;19
87199;2025;823.024607221324;105.4;73
87200;2025;1175.0;60.0;2
87201;2025;1937.174669745152;183.2173913043478;62
87202;2025;1428.6964893856714;112.84615384615384;39
87203;2025;1561.7240215924423;99.5;44
87204;2025;1154.2121212121212;80.0;11
87205;2025;4114.281086076233;318.2105263157895;47
87206;2025;;;6
88001;2025;;;2
88002;2025;;;6
88003;2025;444.44444444444446;90.0;2
88004;2025;;;16
88005;2025;106.951871657754;187.0;21
88006;2025;862.1428571428571;140.0;7
88007;2025;;;4
88008;2025;;;4
88009;2025;2083.312555670664;113.42424242424242;160
88010;2025;946.4285714285714;28.0;5
88011;2025;1444.6403159526644;102.5;95
88012;2025;1469.8591297435512;100.6923076923077;60
88013;2025;;;5
88014;2025;2361.4262930052405;58.0;21
88015;2025;100.96969696969695;88.0;9
88016;2025;1520.8333333333333;96.0;16
88017;2025;;;3
88019;2025;;;6
88020;2025;;;18
88021;2025;;;13
88022;2025;;;2
88023;2025;;;10
88025;2025;351.3513513513513;185.0;6
88026;2025;5717.307692307692;52.0;6
88027;2025;1543.031891655745;107.66666666666669;12
88028;2025;1875.0;80.0;30
88029;2025;3002.656243272461;58.15;75
88031;2025;1474.1379310344828;145.0;3
88032;2025;1431.0894987365575;87.1;37
88033;2025;1775.6435643564355;101.0;23
88035;2025;;;2
88036;2025;265.1515151515151;132.0;7
88037;2025;811.148239073771;81.0;22
88038;2025;1009.5582010582012;144.5;9
88039;2025;957.4468085106384;94.0;2
88040;2025;;;1
88041;2025;1020.408163265306;147.0;15
88043;2025;951.5151515151516;165.0;1
88045;2025;;;1
88046;2025;;;14
88047;2025;;;1
88048;2025;921.2945050705468;132.5;36
88049;2025;;;10
88050;2025;1420.4545454545455;88.0;2
88051;2025;383.6486842105263;152.0;20
88052;2025;1833.3333333333333;90.0;6
88053;2025;1373.2312141502869;118.0;40
88054;2025;1600.9174311926606;94.5;28
88057;2025;909.0909090909092;88.0;14
88059;2025;;;12
88061;2025;712.5;120.0;28
88062;2025;153.3979053468777;76.0;16
88063;2025;;;1
88064;2025;;;2
88065;2025;2283.232049306626;114.0;58
88068;2025;1938.661278335192;46.5;27
88069;2025;;;5
88070;2025;1583.3333333333333;120.0;11
88073;2025;544.8187134502924;135.5;17
88074;2025;816.9934640522875;153.0;5
88075;2025;1993.0669301882133;98.18840579710144;179
88076;2025;1866.2176172784116;101.6153846153846;39
88077;2025;935.2266718362664;113.4;22
88078;2025;1267.586075416167;114.96296296296296;56
88079;2025;1196.9982588781677;118.5;25
88080;2025;;;2
88081;2025;3072.150905666276;70.07692307692308;46
88082;2025;1507.883739158484;73.35714285714286;37
88083;2025;1666.8181818181818;55.0;4
88084;2025;1422.0794927055704;67.5;18
88085;2025;5417.294034090909;69.5;15
88086;2025;1535.598416330682;99.66666666666669;24
88087;2025;1946.0407242255;90.35714285714286;78
88088;2025;6470.99164734526;128.4;64
88089;2025;1036.091811414392;222.8;74
88090;2025;1857.6169211710549;160.59574468085106;142
88091;2025;;;42
88092;2025;211.864406779661;236.0;28
88093;2025;;;11
88094;2025;2285.3645582812246;89.0;23
88095;2025;779.0540540540541;97.0;7
88096;2025;753.0487804878048;82.0;5
88097;2025;;;9
88098;2025;1658.2042799517617;126.29411764705884;37
88099;2025;1750.5879004291955;344.9375;55
88101;2025;1277.9956450190166;94.33333333333331;33
88102;2025;;;2
88103;2025;;;18
88105;2025;874.384236453202;406.0;7
88106;2025;2305.507696967308;86.28571428571429;25
88108;2025;1105.7808604301586;108.8;62
88109;2025;2745.098039215686;102.0;18
88110;2025;227.27272727272728;88.0;2
88111;2025;1413.1346084360866;99.5;47
88113;2025;;;3
88114;2025;2464.7964704877336;65.34146341463415;70
88115;2025;1789.62331648831;82.63636363636364;37
88116;2025;1408.755996994749;169.375;88
88117;2025;;;3
88118;2025;641.7067307692307;80.0;6
88119;2025;890.1373283395756;85.66666666666667;31
88120;2025;1411.5248226950357;97.2;30
88121;2025;0.005;200.0;19
88122;2025;1030.016352422809;397.2;20
88123;2025;954.4008483563096;93.0;13
88124;2025;909.811320754717;67.6;6
88126;2025;1144.7302269501654;104.5;15
88127;2025;1548.3870967741937;31.0;4
88128;2025;772.6098191214471;88.0;15
88129;2025;;;3
88130;2025;1381.8588191469548;122.2;11
88131;2025;2150.3005105119355;534.8;15
88132;2025;1361.435391387617;142.71428571428572;30
88133;2025;;;3
88134;2025;3349.0742113140645;72.6;15
88135;2025;1632.0716776797196;92.75;19
88136;2025;1790.1845157490084;92.4375;54
88137;2025;;;16
88138;2025;;;8
88140;2025;1406.6889748684166;175.0;12
88142;2025;2101.960784313725;153.0;4
88143;2025;;;7
88145;2025;873.9545454545455;69.0;18
88147;2025;3857.142857142857;14.0;23
88148;2025;3153.2585368166056;97.07692307692308;56
88149;2025;;;5
88150;2025;1352.941176470588;114.0;7
88151;2025;1437.4972933618403;92.75;35
88152;2025;;;8
88153;2025;369.44444444444446;95.0;13
88154;2025;480.7692307692308;52.0;2
88155;2025;674.7967479674796;123.0;3
88156;2025;1201.6;112.5;10
88157;2025;2830.188679245283;106.0;16
88158;2025;1966.9138682022049;113.77777777777776;21
88159;2025;;;1
88160;2025;3124.904780239022;126.95967741935485;589
88161;2025;834.7520145272953;92.33333333333331;12
88162;2025;814.2041870213287;107.63636363636364;42
88163;2025;582.9465967177832;96.66666666666669;9
88164;2025;;;8
88165;2025;1369.804230163734;116.0;60
88166;2025;944.8549227452388;167.0;9
88167;2025;2569.230769230769;65.0;8
88168;2025;;;1
88169;2025;1401.8691588785048;107.0;5
88170;2025;1395.8240158262558;103.66666666666669;17
88172;2025;1994.5054945054944;82.5;24
88173;2025;1120.888765705839;105.5;19
88175;2025;909.0909090909092;143.0;13
88176;2025;1323.9887864467244;141.9;42
88177;2025;;;3
88178;2025;2086.656408890279;113.11764705882354;39
88179;2025;;;1
88180;2025;982.5581395348836;86.0;14
88181;2025;1516.6347889615768;86.22727272727273;71
88182;2025;315.7345132743363;69.0;4
88183;2025;444.03333333333336;150.0;8
88184;2025;990.0;112.5;17
88185;2025;;;7
88188;2025;1957.048437853732;115.66666666666669;28
88189;2025;;;6
88190;2025;1320.8454106280194;90.66666666666669;40
88193;2025;;;1
88194;2025;509.0909090909091;97.5;6
88195;2025;594.1666666666667;80.0;25
88196;2025;3819.1307947510672;87.12037037037037;364
88197;2025;3385.0824420677363;67.0;25
88198;2025;;;16
88199;2025;;;2
88200;2025;;;2
88201;2025;2723.7212739922124;75.625;23
88202;2025;912.3563218390804;83.5;16
88203;2025;;;1
88205;2025;4273.295454545455;88.0;20
88206;2025;;;3
88208;2025;704.7413793103449;66.25;30
88209;2025;2813.035713073854;91.5909090909091;198
88210;2025;;;4
88212;2025;466.68719211822656;76.0;10
88213;2025;1932.842288011696;65.0;20
88214;2025;;;4
88215;2025;1935.704514363885;141.5;7
88216;2025;617.4745240010726;70.33333333333333;27
88218;2025;2190.6907416219046;196.1904761904762;81
88220;2025;565.5844155844156;90.0;7
88221;2025;;;76
88222;2025;102.38907849829351;1465.0;4
88223;2025;;;3
88224;2025;1637.6146788990825;109.0;8
88225;2025;2682.284865662164;69.42857142857143;87
88228;2025;;;9
88229;2025;1234.817813765182;247.0;7
88231;2025;1495.8333333333333;108.0;3
88232;2025;595.1199338296112;116.5;9
88233;2025;742.7409491045263;128.66666666666666;19
88236;2025;;;6
88237;2025;;;1
88238;2025;433.33333333333337;120.0;7
88239;2025;2421.9540229885056;87.0;4
88240;2025;2000.0;75.0;24
88241;2025;376.6666666666666;175.0;6
88243;2025;1103.1032826348917;125.83333333333331;25
88244;2025;750.0;100.0;14
88245;2025;1416.6666666666667;114.0;15
88246;2025;943.6731276887558;81.57142857142857;23
88247;2025;1043.6648244432592;143.0;17
88248;2025;765.4411764705883;90.5;10
88249;2025;;;2
88250;2025;679.5039682539683;225.2;41
88251;2025;952.240862772574;124.1;39
88252;2025;1517.857142857143;112.0;6
88253;2025;1311.5977525018338;151.25;29
88256;2025;954.5454545454544;93.0;33
88257;2025;;;2
88258;2025;12423.187674191026;113.16666666666669;46
88259;2025;381.25;80.0;10
88260;2025;555.5555555555555;90.0;7
88261;2025;1450.617283950617;81.0;15
88262;2025;1240.8002370747608;104.25;21
88263;2025;;;5
88264;2025;275.59055118110234;127.0;4
88266;2025;1499.8508935840223;107.2;21
88267;2025;760.7330411036678;229.16666666666663;9
88268;2025;;;4
88269;2025;3062.750496031746;83.66666666666667;20
88270;2025;600.8880107834632;301.9230769230769;89
88271;2025;504.2997542997544;101.5;5
88272;2025;;;9
88273;2025;950.0;150.0;2
88274;2025;1386.7924528301887;106.0;3
88275;2025;;;8
88276;2025;1433.4809143070013;144.4;23
88277;2025;988.7401841804684;76.75;20
88278;2025;;;24
88279;2025;;;1
88280;2025;;;5
88281;2025;1363.6363636363635;110.0;2
88283;2025;688.4057971014493;138.0;3
88284;2025;1506.4102564102564;89.0;36
88285;2025;1206.1515151515152;106.66666666666669;6
88286;2025;;;2
88289;2025;894.4354999006162;149.75;43
88290;2025;;;1
88291;2025;;;15
88292;2025;1472.5647410101833;88.2;18
88293;2025;456.39589169000936;77.33333333333333;14
88294;2025;1342.8016251545664;132.0;14
88295;2025;42338.70967741936;70.0;9
88296;2025;;;2
88297;2025;;;22
88298;2025;233.33333333333331;30.0;7
88299;2025;945.1219512195122;82.0;3
88300;2025;;;7
88301;2025;;;15
88302;2025;1930.7000692457136;106.42857142857144;30
88303;2025;423.735309146653;99.0;5
88304;2025;1670.858762974205;95.34285714285714;114
88306;2025;116.27906976744184;43.0;11
88307;2025;;;2
88308;2025;1262.3862635456146;157.75;17
88309;2025;;;1
88310;2025;489.7333599518065;91.5;11
88311;2025;;;10
88312;2025;834.4594594594595;74.0;4
88313;2025;554.1862284820031;55.66666666666666;9
88314;2025;;;2
88315;2025;;;74
88317;2025;862.0833333333334;98.0;11
88319;2025;1801.862801402772;88.77777777777777;132
88320;2025;1425.03095749849;148.71428571428572;12
88321;2025;2721.773247547461;157.13698630136986;161
88322;2025;363.6363636363636;110.0;10
88324;2025;887.603305785124;121.0;5
88325;2025;;;14
88326;2025;1593.9972643097644;91.33333333333331;11
88327;2025;2456.138143764213;113.125;45
88328;2025;1627.4876697497623;100.83333333333331;160
88330;2025;;;7
88331;2025;;;6
88332;2025;208.33333333333331;90.0;1
88333;2025;;;1
88334;2025;1200.990099009901;101.0;11
88335;2025;;;20
88336;2025;;;8
88340;2025;750.0;112.0;9
88341;2025;555.5555555555555;90.0;3
88342;2025;;;17
88343;2025;1050.0;100.0;2
88344;2025;808.5061050061049;89.66666666666667;14
88345;2025;2156.836206896552;136.66666666666666;13
88346;2025;441.7237047238757;70.5;25
88347;2025;445.45454545454544;110.0;2
88348;2025;;;9
88349;2025;2147.5483360358267;80.0;67
88351;2025;1493.0181685564876;83.15789473684211;50
88352;2025;;;2
88354;2025;;;5
88355;2025;1124.0488061756366;102.45454545454544;26
88356;2025;;;1
88357;2025;152.94117647058823;850.0;16
88358;2025;1362.7480740117494;108.75;38
88360;2025;;;3
88361;2025;2635.3608825168703;119.83333333333331;34
88362;2025;;;12
88363;2025;;;3
88364;2025;;;2
88365;2025;421.05263157894734;95.0;21
88366;2025;;;2
88367;2025;1250.1538948873083;241.97368421052636;88
88368;2025;1129.032258064516;93.0;5
88369;2025;2364.1990606889103;144.23076923076923;53
88370;2025;;;4
88371;2025;2027.379679144385;95.71428571428572;36
88372;2025;1904.4766936356627;106.59649122807018;148
88373;2025;367.7685950413223;121.0;4
88375;2025;2303.8194444444443;85.33333333333333;10
88376;2025;588.8015593561367;63.5;5
88377;2025;;;1
88378;2025;;;19
88379;2025;1815.3723516401164;126.6;11
88380;2025;;;4
88381;2025;886.1788617886178;123.0;7
88382;2025;;;3
88383;2025;2256.0888041443745;91.51219512195122;217
88385;2025;92.10526315789474;76.0;5
88386;2025;1222.043824161695;518.2222222222222;26
88387;2025;;;24
88388;2025;2652.5878787878787;151.66666666666666;17
88389;2025;;;9
88390;2025;931.6770186335405;322.0;14
88391;2025;1827.114764050764;92.0;14
88394;2025;;;2
88395;2025;780.0;50.0;12
88398;2025;599.8563218390805;83.5;9
88399;2025;;;6
88400;2025;;;4
88401;2025;554.9706441804055;683.6;12
88402;2025;267.67676767676767;154.0;9
88403;2025;;;5
88404;2025;661.609907120743;90.0;31
88407;2025;531.25;160.0;9
88408;2025;1760.4643400424711;158.42307692307693;88
88409;2025;2134.1102082497573;86.07142857142857;38
88410;2025;;;4
88411;2025;178.57142857142858;56.0;4
