annee;code_postal;prix_m2;dep_code;dep_nom;reg_code;reg_nom;population;superficie_km2;zone_emploi;taux_global_tfb;taux_global_tfnb;taux_plein_teom;taux_global_th;nb_ventes;variation;y
2022;70310.0;2102.0088338990636;70;Haute-Saône;27.0;Bourgogne-Franche-Comté;1942.0;139.0;2718.0;53.26;104.48;7.82;19.23;478;;stable
2022;70320.0;1638.1452219637358;70;Haute-Saône;27.0;Bourgogne-Franche-Comté;2972.0;56.0;2718.0;53.26;104.48;7.82;19.23;490;;stable
2022;70360.0;1123.3077670110818;70;Haute-Saône;27.0;Bourgogne-Franche-Comté;3218.0;97.0;2718.0;53.26;104.48;7.820000000000001;19.23;346;;stable
2022;70400.0;1728.550055825088;70;Haute-Saône;27.0;Bourgogne-Franche-Comté;23217.0;199.0;2705.0;53.26;104.48;7.82;19.23;1420;;stable
2022;70440.0;1205.3939883893527;70;Haute-Saône;27.0;Bourgogne-Franche-Comté;1230.0;65.0;2705.0;53.26;104.48;7.82;19.23;346;;stable
2022;70500.0;912.0328595874038;70;Haute-Saône;27.0;Bourgogne-Franche-Comté;6565.0;345.0;2718.0;53.26;104.48;7.819999999999999;19.23;1397;;stable
2022;70600.0;1261.786467327663;70;Haute-Saône;27.0;Bourgogne-Franche-Comté;3038.0;268.0;2706.0;53.26;104.48;7.820000000000001;19.23;479;;stable
2022;70700.0;1226.1435611777147;70;Haute-Saône;27.0;Bourgogne-Franche-Comté;6159.0;240.0;2706.0;53.26;104.48;7.82;19.23;648;;stable
2022;70800.0;948.3272650916713;70;Haute-Saône;27.0;Bourgogne-Franche-Comté;7926.0;174.0;2718.0;53.26;104.48;7.819999999999999;19.23;711;;stable
2022;71000.0;3308.278728191822;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;36624.0;39.0;59.0;46.88;71.64;8.77;27.570000000000004;2548;;stable
2022;71100.0;3385.731422753384;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;55716.0;54.0;2707.0;46.88;71.64;8.77;27.57;3273;;stable
2022;71110.0;1519.551346803982;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;6956.0;272.0;2708.0;46.88;71.64;8.77;27.570000000000004;918;;stable
2022;71118.0;1975.36662400951;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;1389.0;5.0;59.0;46.88;71.64;8.77;27.57;82;;stable
2022;71120.0;1976.8670229657232;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;6005.0;188.0;2708.0;46.88;71.64;8.77;27.569999999999997;657;;stable
2022;71130.0;1273.9752704594564;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;9729.0;193.0;2708.0;46.88;71.64;8.77;27.57;726;;stable
2022;71140.0;10821.37822233562;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;7195.0;247.0;2708.0;46.88;71.64;8.77;27.57;928;;stable
2022;71150.0;2304.7919447028407;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;14768.0;135.0;2707.0;46.88;71.64;8.77;27.57;1047;;stable
2022;71160.0;1217.339838835722;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;11105.0;188.0;2708.0;46.88;71.64;8.77;27.57;1096;;stable
2022;71170.0;5388.508962778039;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;6368.0;69.0;2708.0;46.88;71.64;8.77;27.570000000000004;717;;stable
2022;71190.0;1692.5779806003081;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;5257.0;271.0;2701.0;46.88;71.64;8.77;27.570000000000004;685;;stable
2022;71200.0;1514.2686078839456;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;23027.0;33.0;2710.0;46.88;71.64;8.77;27.57;1553;;stable
2022;71210.0;2868.932881211607;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;11804.0;78.0;2710.0;46.88;71.64;8.77;27.570000000000004;602;;stable
2022;71220.0;1757.488637268693;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;4560.0;301.0;2710.0;46.88;71.64;8.77;27.57;789;;stable
2022;71230.0;1665.1016318771515;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;10034.0;62.0;2710.0;46.88;71.64;8.77;27.570000000000004;622;;stable
2022;71240.0;2107.8173239673033;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;12882.0;205.0;2707.0;46.88;71.64;8.77;27.57;1195;;stable
2022;71250.0;2486.7341034410665;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;10234.0;208.0;59.0;46.88;71.64;8.77;27.57;891;;stable
2022;71260.0;2107.807797772706;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;10190.0;145.0;59.0;46.88;71.64;8.77;27.57;1011;;stable
2022;71270.0;1613.7929031771191;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;6065.0;217.0;2712.0;46.88;71.64;8.77;27.57;1006;;stable
2022;71290.0;4266.777544366633;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;8799.0;134.0;59.0;46.88;71.64;8.77;27.57;1176;;stable
2022;71300.0;1711.8033180472084;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;20394.0;139.0;2710.0;46.88;71.64;8.77;27.570000000000004;1266;;stable
2022;71310.0;1755.3625845732467;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;4323.0;149.0;2712.0;46.88;71.64;8.77;27.57;948;;stable
2022;71320.0;1439.1208056075423;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;2450.0;188.0;2708.0;46.88;71.64;8.77;27.57;346;;stable
2022;71330.0;1902.1747956202933;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;5477.0;157.0;2713.0;46.88;71.64;8.77;27.57;811;;stable
2022;71340.0;1554.2295726311459;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;3671.0;125.0;2708.0;46.88;71.64;8.77;27.570000000000004;427;;stable
2022;71350.0;1999.0891456726545;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;6879.0;167.0;2707.0;46.88;71.64;8.77;27.57;728;;stable
2022;71360.0;1106.3408427719685;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;3686.0;111.0;2701.0;46.88;71.64;8.77;27.57;606;;stable
2022;71370.0;2138.9570698746443;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;9457.0;130.0;2707.0;46.88;71.64;8.77;27.570000000000004;734;;stable
2022;71380.0;2248.3133609069523;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;12215.0;57.0;2707.0;46.88;71.64;8.77;27.570000000000004;765;;stable
2022;71390.0;2124.7739689797545;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;9383.0;216.0;2707.0;46.88;71.64;8.77;27.569999999999997;1065;;stable
2022;71400.0;1460.479790072182;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;18384.0;286.0;2701.0;46.88;71.64;8.77;27.57;1339;;stable
2022;71410.0;1321.152185898061;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;4316.0;36.0;2710.0;46.88;71.64;8.77;27.57;242;;stable
2022;71420.0;1321.5489009249245;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;6071.0;168.0;2710.0;46.88;71.64;8.77;27.57;450;;stable
2022;71430.0;1438.4498422672907;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;3280.0;122.0;2710.0;46.88;71.64;8.77;27.57;427;;stable
2022;71440.0;1717.3315861385731;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;3622.0;116.0;2707.0;46.88;71.64;8.77;27.57;497;;stable
2022;71450.0;1372.0317257611391;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;6060.0;40.0;2710.0;46.88;71.64;8.77;27.57;248;;stable
2022;71460.0;1799.8778486356039;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;6870.0;293.0;59.0;46.88;71.64;8.77;27.57;989;;stable
2022;71470.0;2938.502625854478;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;4322.0;140.0;59.0;46.88;71.64;8.77;27.57;636;;stable
2022;71480.0;1546.1424557915266;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;5677.0;129.0;2713.0;46.88;71.64;8.77;27.57;560;;stable
2022;71490.0;1631.8923564047973;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;2816.0;116.0;2701.0;46.88;71.64;8.77;27.57;460;;stable
2022;71500.0;2183.431438649092;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;15631.0;186.0;2713.0;46.88;71.64;8.77;27.569999999999997;1842;;stable
2022;71510.0;1822.0361289856837;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;5344.0;108.0;2707.0;46.88;71.64;8.77;27.570000000000004;614;;stable
2022;71520.0;1956.5675599548124;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;6519.0;201.0;59.0;46.88;71.64;8.77;27.57;1048;;stable
2022;71530.0;1976.3130805784779;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;10140.0;65.0;2707.0;46.88;71.64;8.77;27.570000000000004;481;;stable
2022;71540.0;1276.3713567490497;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;1912.0;145.0;2701.0;46.88;71.64;8.77;27.57;305;;stable
2022;71550.0;1711.375417467436;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;1372.0;118.0;2701.0;46.88;71.64;8.77;27.570000000000004;503;;stable
2022;71570.0;3603.936649377022;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;10184.0;53.0;59.0;46.88;71.64;8.77;27.57;832;;stable
2022;71580.0;1603.7215979764114;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;5841.0;145.0;2713.0;46.88;71.64;8.77;27.57;693;;stable
2022;71590.0;1769.353818489304;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;3097.0;51.0;2707.0;46.88;71.64;8.77;27.57;192;;stable
2022;71600.0;1697.0868056989775;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;14770.0;200.0;2708.0;46.88;71.64;8.77;27.57;1059;;stable
2022;71620.0;1559.513868191026;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;4734.0;110.0;2707.0;46.88;71.64;8.77;27.57;313;;stable
2022;71640.0;2470.8500406131543;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;9573.0;93.0;2707.0;46.88;71.64;8.77;27.57;715;;stable
2022;71670.0;1595.5190817956727;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;5219.0;69.0;2710.0;46.88;71.64;8.77;27.570000000000004;225;;stable
2022;71680.0;2674.59387094061;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;3807.0;13.0;59.0;46.88;71.64;8.77;27.57;262;;stable
2022;71700.0;1731.3061473257485;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;9636.0;124.0;59.0;46.88;71.64;8.77;27.57;1325;;stable
2022;71710.0;1684.1473641530088;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;4745.0;142.0;2710.0;46.88;71.64;8.77;27.57;351;;stable
2022;71740.0;1363.981862775732;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;1625.0;34.0;2708.0;46.88;71.64;8.77;27.57;176;;stable
2022;71760.0;1247.3871574966934;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;1477.0;167.0;2708.0;46.88;71.64;8.77;27.57;218;;stable
2022;71800.0;1439.6006663721137;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;8348.0;245.0;2708.0;46.88;71.64;8.77;27.569999999999997;1058;;stable
2022;71850.0;5869.961732962005;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;7742.0;12.0;59.0;46.88;71.64;8.77;27.57;758;;stable
2022;71870.0;2523.525525273568;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;3041.0;20.0;59.0;46.88;71.64;8.77;27.57;186;;stable
2022;71880.0;6415.628006205992;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;6148.0;12.0;2707.0;46.88;71.64;8.77;27.57;285;;stable
2022;71960.0;2540.9248801044296;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;10763.0;128.0;59.0;46.88;71.64;8.77;27.57;827;;stable
2022;71990.0;2210.5932782908076;71;Saône-et-Loire;27.0;Bourgogne-Franche-Comté;1386.0;138.0;2701.0;46.88;71.64;8.77;27.57;258;;stable
2022;72100.0;12078.035842054464;72;Sarthe;52.0;Pays de la Loire;143847.0;53.0;5212.0;47.8;71.28;6.71;32.47;9189;;stable
2022;72110.0;1648.7372534369908;72;Sarthe;52.0;Pays de la Loire;13277.0;264.0;5212.0;47.8;71.28;6.71;32.47;1594;;stable
2022;72120.0;1461.264883339313;72;Sarthe;52.0;Pays de la Loire;6194.0;186.0;5208.0;47.8;71.28;6.71;32.47;937;;stable
2022;72130.0;1354.6627823620734;72;Sarthe;52.0;Pays de la Loire;10360.0;213.0;51.0;47.8;71.28;6.71;32.47;968;;stable
2022;72140.0;1202.9456304101775;72;Sarthe;52.0;Pays de la Loire;7364.0;206.0;5212.0;47.8;71.28;6.709999999999999;32.47;861;;stable
2022;72150.0;1189.7280935052127;72;Sarthe;52.0;Pays de la Loire;5737.0;168.0;5212.0;47.8;71.28;6.71;32.47;819;;stable
2022;72160.0;1562.826732574327;72;Sarthe;52.0;Pays de la Loire;9501.0;117.0;5208.0;47.8;71.28;6.71;32.47;773;;stable
2022;72170.0;1627.7382583428246;72;Sarthe;52.0;Pays de la Loire;8143.0;159.0;5212.0;47.8;71.28;6.71;32.47;735;;stable
2022;72190.0;3173.9182522067817;72;Sarthe;52.0;Pays de la Loire;15852.0;46.0;5212.0;47.8;71.28;6.71;32.47;674;;stable
2022;72200.0;1805.4136676216358;72;Sarthe;52.0;Pays de la Loire;21036.0;188.0;5218.0;47.79999999999999;71.28;6.71;32.47;1398;;stable
2022;72210.0;1921.2527892408802;72;Sarthe;52.0;Pays de la Loire;13426.0;138.0;5212.0;47.8;71.28;6.71;32.47;983;;stable
2022;72220.0;2010.2845828962577;72;Sarthe;52.0;Pays de la Loire;18222.0;170.0;5212.0;47.8;71.28;6.71;32.47;1525;;stable
2022;72230.0;3010.4633976450264;72;Sarthe;52.0;Pays de la Loire;21026.0;70.0;5212.0;47.8;71.28;6.709999999999999;32.47;1013;;stable
2022;72240.0;1608.6024841204724;72;Sarthe;52.0;Pays de la Loire;8548.0;184.0;5212.0;47.8;71.28;6.71;32.47;753;;stable
2022;72250.0;1950.394209792964;72;Sarthe;52.0;Pays de la Loire;8641.0;105.0;5212.0;47.79999999999999;71.28;6.71;32.47;519;;stable
2022;72260.0;1024.8704201553728;72;Sarthe;52.0;Pays de la Loire;4675.0;112.0;51.0;47.8;71.28;6.71;32.47;418;;stable
2022;72270.0;2099.061828339729;72;Sarthe;52.0;Pays de la Loire;6563.0;130.0;5218.0;47.8;71.28;6.71;32.47;659;;stable
2022;72290.0;1604.5568092642206;72;Sarthe;52.0;Pays de la Loire;5774.0;92.0;5212.0;47.8;71.28;6.71;32.47;580;;stable
2022;72300.0;2722.379379557725;72;Sarthe;52.0;Pays de la Loire;27266.0;319.0;5218.0;47.8;71.28;6.71;32.47;1428;;stable
2022;72310.0;922.3783475387768;72;Sarthe;52.0;Pays de la Loire;3149.0;67.0;5208.0;47.8;71.28;6.71;32.47;471;;stable
2022;72320.0;1500.0218811482196;72;Sarthe;52.0;Pays de la Loire;7206.0;255.0;5208.0;47.8;71.28;6.71;32.47;850;;stable
2022;72330.0;1885.1145842831222;72;Sarthe;52.0;Pays de la Loire;8147.0;99.0;5212.0;47.8;71.28;6.709999999999999;32.47;593;;stable
2022;72340.0;1410.7942699636494;72;Sarthe;52.0;Pays de la Loire;6524.0;134.0;5212.0;47.79999999999999;71.28;6.71;32.47;1099;;stable
2022;72350.0;1566.694432120455;72;Sarthe;52.0;Pays de la Loire;4417.0;147.0;5218.0;47.8;71.28;6.71;32.47;397;;stable
2022;72360.0;1768.7668167379459;72;Sarthe;52.0;Pays de la Loire;4014.0;80.0;5212.0;47.79999999999999;71.28;6.71;32.47;508;;stable
2022;72370.0;1331.8043186393484;72;Sarthe;52.0;Pays de la Loire;3537.0;52.0;5212.0;47.8;71.28;6.709999999999999;32.47;232;;stable
2022;72380.0;1923.4179613397912;72;Sarthe;52.0;Pays de la Loire;9521.0;76.0;5212.0;47.8;71.28;6.71;32.47;706;;stable
2022;72390.0;1626.9291736444175;72;Sarthe;52.0;Pays de la Loire;4517.0;87.0;5208.0;47.8;71.28;6.709999999999999;32.47;363;;stable
2022;72400.0;2308.8093681737737;72;Sarthe;52.0;Pays de la Loire;17518.0;170.0;5208.0;47.8;71.28;6.71;32.47;1096;;stable
2022;72430.0;1937.0429370096342;72;Sarthe;52.0;Pays de la Loire;6695.0;172.0;5218.0;47.8;71.28;6.71;32.47;532;;stable
2022;72440.0;1235.053752294691;72;Sarthe;52.0;Pays de la Loire;5642.0;153.0;5208.0;47.8;71.28;6.71;32.47;645;;stable
2022;72450.0;1820.3075480779426;72;Sarthe;52.0;Pays de la Loire;4842.0;43.0;5212.0;47.8;71.28;6.71;32.47;386;;stable
2022;72460.0;1832.9872475896657;72;Sarthe;52.0;Pays de la Loire;6660.0;50.0;5212.0;47.79999999999999;71.28;6.71;32.47;442;;stable
2022;72470.0;1851.6239182290312;72;Sarthe;52.0;Pays de la Loire;7304.0;54.0;5212.0;47.79999999999999;71.28;6.71;32.47;363;;stable
2022;72500.0;1417.9729482421635;72;Sarthe;52.0;Pays de la Loire;13589.0;271.0;5212.0;47.8;71.28;6.71;32.47;1895;;stable
2022;72510.0;1460.5930186200794;72;Sarthe;52.0;Pays de la Loire;5565.0;126.0;5212.0;47.8;71.28;6.709999999999999;32.47;760;;stable
2022;72530.0;3172.895186430676;72;Sarthe;52.0;Pays de la Loire;4261.0;28.0;5212.0;47.8;71.28;6.71;32.47;313;;stable
2022;72540.0;1410.799595730619;72;Sarthe;52.0;Pays de la Loire;6445.0;155.0;5212.0;47.8;71.28;6.71;32.47;573;;stable
2022;72550.0;2040.3421179448615;72;Sarthe;52.0;Pays de la Loire;5788.0;82.0;5212.0;47.79999999999999;71.28;6.71;32.47;385;;stable
2022;72560.0;2864.432001183755;72;Sarthe;52.0;Pays de la Loire;6552.0;35.0;5212.0;47.8;71.28;6.71;32.47;399;;stable
2022;72600.0;1261.1048939374025;72;Sarthe;52.0;Pays de la Loire;12600.0;226.0;51.0;47.8;71.28;6.71;32.47;1038;;stable
2022;72610.0;4893.701928045554;72;Sarthe;52.0;Pays de la Loire;10077.0;126.0;51.0;47.8;71.28;6.71;32.47;665;;stable
2022;72650.0;3076.7355604824393;72;Sarthe;52.0;Pays de la Loire;14382.0;73.0;5212.0;47.79999999999999;71.28;6.71;32.47;593;;stable
2022;72700.0;3423.8809701218665;72;Sarthe;52.0;Pays de la Loire;21813.0;68.0;5212.0;47.79999999999999;71.28;6.71;32.47;967;;stable
2022;72800.0;1195.0565178610061;72;Sarthe;52.0;Pays de la Loire;10042.0;248.0;5209.0;47.8;71.28;6.71;32.47;1526;;stable
2022;73000.0;14760.607500170181;73;Savoie;84.0;Auvergne-Rhône-Alpes;75751.0;48.0;8407.0;44.47;90.34999999999998;8.28;26.899999999999995;5354;;stable
2022;73100.0;5506.189331495395;73;Savoie;84.0;Auvergne-Rhône-Alpes;46469.0;95.0;8407.0;44.47;90.35;8.28;26.9;4652;;stable
2022;73110.0;2586.173945929785;73;Savoie;84.0;Auvergne-Rhône-Alpes;8814.0;106.0;8407.0;44.46999999999999;90.35;8.28;26.9;953;;stable
2022;73120.0;28613.59424881069;73;Savoie;84.0;Auvergne-Rhône-Alpes;2360.0;59.0;8413.0;44.47;90.35;8.28;26.9;1306;;stable
2022;73130.0;2686.7876920327244;73;Savoie;84.0;Auvergne-Rhône-Alpes;5599.0;167.0;8411.0;44.47;90.35;8.28;26.9;1414;;stable
2022;73140.0;2867.6308116574914;73;Savoie;84.0;Auvergne-Rhône-Alpes;3801.0;133.0;8411.0;44.47;90.35;8.28;26.9;616;;stable
2022;73150.0;26246.790558215525;73;Savoie;84.0;Auvergne-Rhône-Alpes;1583.0;108.0;8413.0;44.47;90.35;8.28;26.9;484;;stable
2022;73160.0;3944.4268822665804;73;Savoie;84.0;Auvergne-Rhône-Alpes;11639.0;84.0;8407.0;44.46999999999999;90.35;8.28;26.9;1032;;stable
2022;73170.0;3160.3128059354062;73;Savoie;84.0;Auvergne-Rhône-Alpes;7258.0;125.0;8404.0;44.47;90.35;8.28;26.9;732;;stable
2022;73190.0;5076.698260694301;73;Savoie;84.0;Auvergne-Rhône-Alpes;12616.0;72.0;8407.0;44.46999999999999;90.35;8.28;26.9;1310;;stable
2022;73200.0;3419.517042625843;73;Savoie;84.0;Auvergne-Rhône-Alpes;31341.0;88.0;8413.0;44.47;90.35;8.28;26.9;2491;;stable
2022;73210.0;10275.953841057912;73;Savoie;84.0;Auvergne-Rhône-Alpes;9668.0;172.0;8413.0;44.47;90.35;8.28;26.9;2928;;stable
2022;73220.0;2812.406981186887;73;Savoie;84.0;Auvergne-Rhône-Alpes;6902.0;166.0;8413.0;44.47;90.35;8.28;26.9;1158;;stable
2022;73230.0;6307.991313857942;73;Savoie;84.0;Auvergne-Rhône-Alpes;13185.0;81.0;8407.0;44.47;90.34999999999998;8.28;26.899999999999995;1097;;stable
2022;73240.0;2764.633525093971;73;Savoie;84.0;Auvergne-Rhône-Alpes;4488.0;40.0;8406.0;44.47;90.35;8.28;26.9;412;;stable
2022;73250.0;2828.649009567643;73;Savoie;84.0;Auvergne-Rhône-Alpes;5662.0;46.0;8407.0;44.47;90.34999999999998;8.28;26.899999999999995;461;;stable
2022;73260.0;4603.723359090931;73;Savoie;84.0;Auvergne-Rhône-Alpes;7251.0;144.0;8413.0;44.47;90.34999999999998;8.28;26.899999999999995;1084;;stable
2022;73270.0;6195.341375786034;73;Savoie;84.0;Auvergne-Rhône-Alpes;2739.0;175.0;8413.0;44.47;90.35;8.28;26.9;507;;stable
2022;73290.0;9143.60245139872;73;Savoie;84.0;Auvergne-Rhône-Alpes;12120.0;30.0;8407.0;44.47;90.35;8.28;26.9;737;;stable
2022;73300.0;2978.4743375214885;73;Savoie;84.0;Auvergne-Rhône-Alpes;11824.0;154.0;8411.0;44.47;90.35;8.28;26.9;1866;;stable
2022;73310.0;4673.075765925933;73;Savoie;84.0;Auvergne-Rhône-Alpes;5543.0;102.0;8404.0;44.47;90.35;8.28;26.9;910;;stable
2022;73320.0;34362.442904551724;73;Savoie;84.0;Auvergne-Rhône-Alpes;2020.0;91.0;8413.0;44.47;90.35;8.28;26.9;720;;stable
2022;73330.0;2645.3978512774015;73;Savoie;84.0;Auvergne-Rhône-Alpes;4815.0;21.0;8406.0;44.47;90.35;8.28;26.9;445;;stable
2022;73340.0;4897.508038049143;73;Savoie;84.0;Auvergne-Rhône-Alpes;3389.0;146.0;8407.0;44.47;90.35;8.28;26.9;416;;stable
2022;73350.0;4774.975043091462;73;Savoie;84.0;Auvergne-Rhône-Alpes;3713.0;167.0;8413.0;44.47;90.35;8.28;26.9;844;;stable
2022;73360.0;2317.7521855776095;73;Savoie;84.0;Auvergne-Rhône-Alpes;2749.0;35.0;8407.0;44.47;90.35;8.28;26.9;196;;stable
2022;73370.0;5550.130563981049;73;Savoie;84.0;Auvergne-Rhône-Alpes;5801.0;42.0;8407.0;44.47;90.34999999999998;8.28;26.899999999999995;512;;stable
2022;73390.0;2236.223524197099;73;Savoie;84.0;Auvergne-Rhône-Alpes;4354.0;55.0;8407.0;44.47;90.35;8.28;26.9;492;;stable
2022;73400.0;3029.6398112933894;73;Savoie;84.0;Auvergne-Rhône-Alpes;8448.0;73.0;8413.0;44.47;90.35;8.28;26.9;489;;stable
2022;73410.0;4420.098011546661;73;Savoie;84.0;Auvergne-Rhône-Alpes;9819.0;33.0;8401.0;44.47;90.34999999999998;8.28;26.899999999999995;726;;stable
2022;73420.0;6176.358602496752;73;Savoie;84.0;Auvergne-Rhône-Alpes;9127.0;30.0;8407.0;44.47;90.35;8.28;26.9;756;;stable
2022;73440.0;11975.78265557009;73;Savoie;84.0;Auvergne-Rhône-Alpes;3494.0;163.0;8413.0;44.47;90.35;8.28;26.9;1346;;stable
2022;73450.0;5068.8761992522695;73;Savoie;84.0;Auvergne-Rhône-Alpes;1632.0;193.0;8411.0;44.47;90.35;8.28;26.9;653;;stable
2022;73460.0;3655.386117378212;73;Savoie;84.0;Auvergne-Rhône-Alpes;9013.0;98.0;8413.0;44.47;90.35;8.28;26.9;782;;stable
2022;73470.0;3404.777092670931;73;Savoie;84.0;Auvergne-Rhône-Alpes;3680.0;44.0;8407.0;44.47;90.35;8.28;26.9;295;;stable
2022;73480.0;4516.36553801748;73;Savoie;84.0;Auvergne-Rhône-Alpes;2680.0;446.0;8411.0;44.47;90.34999999999998;8.28;26.899999999999995;498;;stable
2022;73490.0;4022.292859321565;73;Savoie;84.0;Auvergne-Rhône-Alpes;8530.0;7.0;8407.0;44.47;90.35;8.28;26.9;501;;stable
2022;73500.0;3114.6663986939284;73;Savoie;84.0;Auvergne-Rhône-Alpes;5934.0;236.0;8411.0;44.46999999999999;90.35;8.28;26.9;1410;;stable
2022;73520.0;2782.7657351647367;73;Savoie;84.0;Auvergne-Rhône-Alpes;2978.0;15.0;8406.0;44.47;90.35;8.28;26.9;245;;stable
2022;73530.0;3591.9185648627513;73;Savoie;84.0;Auvergne-Rhône-Alpes;616.0;120.0;8411.0;44.47;90.35;8.28;26.9;425;;stable
2022;73540.0;2461.9334306382334;73;Savoie;84.0;Auvergne-Rhône-Alpes;2934.0;37.0;8413.0;44.47;90.35;8.28;26.9;414;;stable
2022;73550.0;16164.652935921038;73;Savoie;84.0;Auvergne-Rhône-Alpes;1860.0;86.0;8413.0;44.47;90.35;8.28;26.9;932;;stable
2022;73570.0;16641.88743470261;73;Savoie;84.0;Auvergne-Rhône-Alpes;500.0;3.0;8413.0;44.47;90.35;8.28;26.9;312;;stable
2022;73590.0;6348.254634703649;73;Savoie;84.0;Auvergne-Rhône-Alpes;2633.0;122.0;8418.0;44.47;90.34999999999998;8.28;26.899999999999995;949;;stable
2022;73600.0;8028.849428537619;73;Savoie;84.0;Auvergne-Rhône-Alpes;5644.0;46.0;8413.0;44.47;90.35;8.28;26.9;703;;stable
2022;73610.0;3426.1460137083573;73;Savoie;84.0;Auvergne-Rhône-Alpes;2401.0;42.0;8407.0;44.47;90.35;8.28;26.9;179;;stable
2022;73620.0;28599.26260457884;73;Savoie;84.0;Auvergne-Rhône-Alpes;758.0;63.0;8413.0;44.47;90.35;8.28;26.9;278;;stable
2022;73630.0;4985.975613634319;73;Savoie;84.0;Auvergne-Rhône-Alpes;1774.0;113.0;8401.0;44.47;90.34999999999998;8.28;26.899999999999995;370;;stable
2022;73640.0;6513.626943546804;73;Savoie;84.0;Auvergne-Rhône-Alpes;1089.0;144.0;8413.0;44.47;90.35;8.28;26.9;365;;stable
2022;73660.0;2656.8054141606976;73;Savoie;84.0;Auvergne-Rhône-Alpes;1790.0;61.0;8411.0;44.47;90.34999999999998;8.28;26.899999999999995;237;;stable
2022;73670.0;2791.0876866319904;73;Savoie;84.0;Auvergne-Rhône-Alpes;1095.0;51.0;8407.0;44.47;90.35;8.28;26.9;153;;stable
2022;73700.0;7876.113835178185;73;Savoie;84.0;Auvergne-Rhône-Alpes;10789.0;268.0;8413.0;44.47;90.35;8.28;26.9;1731;;stable
2022;73710.0;6728.6944243989865;73;Savoie;84.0;Auvergne-Rhône-Alpes;715.0;106.0;8413.0;44.47;90.35;8.28;26.9;214;;stable
